prime,target,clarity,condition,n400_mean,n400_peak,n400_peak_iter,n400_final,max_activation,winner_word,target_correct,trace_lexsem_err,trace_lex_err,trace_sem_err,trace_max_activation
candy,candy,noisy,same,39.598473,330.4286,25,20.768393,0.39962152,candy,True,"1446.2044677734375,778.125,661.5902099609375,603.341064453125,577.3234252929688,565.03125,199.60507202148438,122.99315643310547,96.47896575927734,76.16462707519531,65.04350280761719,55.90501403808594,50.372100830078125,46.289390563964844,43.770851135253906,40.82909393310547,38.962947845458984,37.78539276123047,37.97306442260742,37.514888763427734,19.80864143371582,37.37384033203125,19.823562622070312,38.851097106933594,19.9425106048584,330.4285888671875,40.198204040527344,53.956912994384766,35.62137222290039,42.52182388305664,35.813636779785156,39.1726188659668,36.24655532836914,37.992977142333984,36.77667999267578,37.6839599609375,36.97407531738281,37.42231750488281,37.053611755371094,37.284751892089844,37.092254638671875,37.21271896362305,37.11172103881836,37.1746940612793,37.12153244018555,20.775352478027344,37.883880615234375,20.680688858032227,39.24150085449219,20.76839256286621","1159.268310546875,425.19500732421875,248.67355346679688,142.17079162597656,86.92122650146484,57.66227722167969,40.26360321044922,27.228492736816406,18.853418350219727,13.74377727508545,11.17203140258789,9.576837539672852,8.585259437561035,8.12800407409668,7.738260269165039,6.980258941650391,6.380706310272217,5.996982574462891,6.324610233306885,6.15233850479126,3.6773509979248047,5.922743797302246,3.593566417694092,7.081739902496338,3.675184726715088,57.2022819519043,10.05412483215332,8.15053653717041,5.2754340171813965,6.357849597930908,5.226318359375,5.916072368621826,5.473079204559326,5.892604827880859,5.833989143371582,6.086103439331055,5.987481117248535,6.101699352264404,6.049510955810547,6.1081929206848145,6.08134651184082,6.112326622009277,6.098517417907715,6.114954948425293,6.107853889465332,4.242371559143066,6.626145362854004,4.068014144897461,7.692345142364502,4.119298458099365","286.9361267089844,352.9300231933594,412.91668701171875,461.1702880859375,490.4022216796875,507.36895751953125,159.34146118164062,95.76466369628906,77.62554931640625,62.42085266113281,53.8714714050293,46.32817840576172,41.786842346191406,38.1613883972168,36.0325927734375,33.84883499145508,32.58224105834961,31.788408279418945,31.648454666137695,31.362550735473633,16.131290435791016,31.451095581054688,16.229995727539062,31.76935577392578,16.26732635498047,273.226318359375,30.144081115722656,45.80637741088867,30.34593963623047,36.16397476196289,30.587316513061523,33.25654602050781,30.773475646972656,32.100372314453125,30.942691802978516,31.597854614257812,30.986595153808594,31.320619583129883,31.00410270690918,31.176557540893555,31.010908126831055,31.100391387939453,31.013202667236328,31.05974006652832,31.0136775970459,16.53297996520996,31.257736206054688,16.612674713134766,31.549156188964844,16.649093627929688","0.10987444221973419,0.20237800478935242,0.5565962791442871,1.062244176864624,1.5354923009872437,1.8895277976989746,2.1371994018554688,2.3067517280578613,2.4255788326263428,2.5446584224700928,2.6557819843292236,2.7151920795440674,2.7696847915649414,2.7995386123657227,2.827059507369995,2.8432536125183105,2.8598227500915527,2.869281053543091,2.8783116340637207,2.8842029571533203,0.6650403141975403,0.669064462184906,0.32887721061706543,0.3290679156780243,0.16915200650691986,5.11355447769165,5.019708156585693,5.781083583831787,5.763561725616455,6.1542277336120605,6.138016700744629,6.329992771148682,6.316277980804443,6.412885665893555,6.404201984405518,6.453798294067383,6.449502944946289,6.475466728210449,6.47359037399292,6.487452507019043,6.4866251945495605,6.4940361976623535,6.4937052726745605,6.497684001922607,6.4975738525390625,1.5309314727783203,1.5309321880340576,0.7698002457618713,0.762916624546051,0.39962151646614075"
orchid,medicine,clear,different,370.1094,729.6904,27,20.130764,0.42688206,medicine,True,"1492.9267578125,776.76953125,623.822998046875,585.62548828125,579.462646484375,575.81982421875,193.83859252929688,133.00277709960938,100.35553741455078,77.93772888183594,63.322025299072266,53.61772155761719,47.00273132324219,42.81598663330078,40.25484085083008,38.42546081542969,36.8395881652832,35.80474090576172,35.146583557128906,34.75202178955078,17.58840560913086,33.37735366821289,17.774192810058594,34.28160858154297,17.82339859008789,157.64208984375,573.767333984375,729.6904296875,626.9268188476562,653.312255859375,651.9841918945312,144.92611694335938,102.2982406616211,88.0106201171875,70.92000579833984,59.25797653198242,48.87633514404297,42.8673210144043,39.75587463378906,36.97639083862305,35.00942611694336,34.06698226928711,33.82674026489258,33.48796081542969,33.36480712890625,20.11905288696289,31.840778350830078,20.117809295654297,32.00557327270508,20.13076400756836","1199.830810546875,424.58673095703125,206.2424774169922,117.94117736816406,78.35598754882812,57.772945404052734,44.83142852783203,33.6490364074707,24.521026611328125,17.735027313232422,12.999702453613281,9.956916809082031,7.820024490356445,6.602279186248779,5.819287300109863,5.408446311950684,4.913375377655029,4.5244903564453125,4.228315353393555,3.9742064476013184,1.6956061124801636,2.725405216217041,1.8334012031555176,3.47314453125,1.8640087842941284,85.63915252685547,436.53802490234375,332.4143981933594,123.96989440917969,68.40632629394531,44.660667419433594,30.49665069580078,20.55269432067871,14.159344673156738,10.059704780578613,7.796788215637207,6.165811538696289,5.491459846496582,5.094594955444336,4.317339897155762,3.4788198471069336,3.0263712406158447,2.881232261657715,2.71293044090271,2.6464457511901855,0.9078608155250549,1.3013863563537598,0.8975381851196289,1.4272135496139526,0.9063676595687866","293.09588623046875,352.1828308105469,417.5805358886719,467.6842956542969,501.10662841796875,518.046875,149.0071563720703,99.35374450683594,75.83451080322266,60.20270538330078,50.322322845458984,43.660804748535156,39.182708740234375,36.213706970214844,34.43555450439453,33.01701354980469,31.926212310791016,31.280250549316406,30.91826820373535,30.777816772460938,15.892800331115723,30.651947021484375,15.940792083740234,30.80846405029297,15.959390640258789,72.00294494628906,137.22933959960938,397.2760314941406,502.9569396972656,584.9059448242188,607.3235473632812,114.42945861816406,81.74554443359375,73.85127258300781,60.86029815673828,51.46118927001953,42.71052551269531,37.37586212158203,34.661277770996094,32.65904998779297,31.530607223510742,31.040611267089844,30.945507049560547,30.77503204345703,30.718360900878906,19.211191177368164,30.539392471313477,19.220272064208984,30.57836151123047,19.224395751953125","0.09406227618455887,0.25279471278190613,0.615468442440033,1.0953624248504639,1.5457626581192017,1.8949573040008545,2.1451308727264404,2.3171355724334717,2.4392826557159424,2.575361490249634,2.6819510459899902,2.7532622814178467,2.8085949420928955,2.846823215484619,2.8755218982696533,2.8954405784606934,2.9102208614349365,2.921941041946411,2.931417942047119,2.9389240741729736,0.7147676944732666,0.7188355326652527,0.3596414625644684,0.3601125180721283,0.186503067612648,0.5450521111488342,0.393538236618042,0.8600521087646484,1.6236048936843872,2.2624738216400146,2.6108415126800537,2.818915843963623,2.9308853149414062,3.0064189434051514,3.1583669185638428,3.2727582454681396,3.367563486099243,3.4390571117401123,3.4989521503448486,3.5444703102111816,3.582690715789795,3.611591100692749,3.6361212730407715,3.654966354370117,3.6712043285369873,1.0412545204162598,1.0517683029174805,0.6658855676651001,0.6724585294723511,0.4268820583820343"
horror,horror,noisy,same,34.296482,66.78791,25,20.98019,0.27489913,horror,True,"1236.201171875,703.015625,585.7960205078125,544.5223388671875,525.9603271484375,517.29150390625,202.54722595214844,111.16741180419922,89.20234680175781,63.771541595458984,52.72605895996094,43.463340759277344,39.86859130859375,35.73573303222656,34.825077056884766,33.56807327270508,33.5825309753418,33.074005126953125,33.303367614746094,33.243560791015625,20.69180679321289,32.5500373840332,20.723037719726562,32.8471794128418,20.73921012878418,66.78791046142578,27.52610206604004,45.91222381591797,29.555763244628906,39.483909606933594,30.80292510986328,36.63322830200195,31.592975616455078,35.12406921386719,32.072959899902344,34.260658264160156,32.36916732788086,33.743385314941406,32.554344177246094,33.42494201660156,32.671142578125,33.22563171386719,32.745277404785156,33.09962844848633,32.792518615722656,21.02120018005371,32.21489715576172,20.977087020874023,32.4497184753418,20.98019027709961","990.0255737304688,371.71527099609375,213.88192749023438,135.96932983398438,86.972900390625,58.37883758544922,42.11656188964844,31.88214874267578,24.354084014892578,16.833667755126953,11.378379821777344,7.606706619262695,5.263404846191406,3.7697277069091797,3.027358293533325,2.617659091949463,2.4487462043762207,2.3907899856567383,2.4583306312561035,2.6099588871002197,1.3483307361602783,1.927673101425171,1.3704488277435303,2.1599221229553223,1.380537509918213,6.172508239746094,2.708242654800415,3.6379590034484863,2.374199390411377,3.0102744102478027,2.3573153018951416,2.790285587310791,2.411799907684326,2.6775612831115723,2.4503049850463867,2.615446090698242,2.475069761276245,2.5788631439208984,2.490720748901367,2.556459903717041,2.500596046447754,2.542445421218872,2.5068435668945312,2.5335757732391357,2.510810375213623,1.424054741859436,1.945514440536499,1.388246774673462,2.130143404006958,1.3889635801315308","246.17556762695312,331.30035400390625,371.9140625,408.55303955078125,438.9873962402344,458.9126892089844,160.4306640625,79.28526306152344,64.8482666015625,46.93787384033203,41.347679138183594,35.856632232666016,34.605186462402344,31.96600341796875,31.797719955444336,30.950414657592773,31.133785247802734,30.683216094970703,30.84503746032715,30.633602142333984,19.343475341796875,30.622365951538086,19.352588653564453,30.687255859375,19.358673095703125,60.61540222167969,24.817859649658203,42.27426528930664,27.181564331054688,36.473636627197266,28.44561004638672,33.84294128417969,29.181175231933594,32.44650650024414,29.62265396118164,31.645214080810547,29.89409637451172,31.16452407836914,30.063623428344727,30.868480682373047,30.170547485351562,30.68318748474121,30.238431930541992,30.566051483154297,30.281707763671875,19.597145080566406,30.26938247680664,19.58884048461914,30.3195743560791,19.59122657775879","0.10473378002643585,0.18657822906970978,0.48259302973747253,0.9316858649253845,1.3898987770080566,1.7519923448562622,2.001647472381592,2.1637072563171387,2.270463228225708,2.3833138942718506,2.533533811569214,2.602703094482422,2.6961758136749268,2.7385005950927734,2.796175956726074,2.821993350982666,2.858781576156616,2.875647783279419,2.8992159366607666,2.910149335861206,0.9293276071548462,0.9371031522750854,0.5917024612426758,0.5964622497558594,0.3793550133705139,1.7548829317092896,1.61150324344635,1.8585206270217896,1.7705761194229126,1.927537202835083,1.870158314704895,1.9703173637390137,1.9331985712051392,1.9974262714385986,1.9735374450683594,2.014798402786255,1.999445915222168,2.0259711742401123,2.0161099433898926,2.033167839050293,2.026834487915039,2.0378057956695557,2.033738374710083,2.040794849395752,2.0381827354431152,0.6713888049125671,0.6697101593017578,0.4284687638282776,0.4269411563873291,0.27489912509918213"
guitar,flashlight,noisy,different,390.87427,654.0439,27,16.956144,0.14748414,flashlight,True,"1019.2174072265625,736.80615234375,570.5723876953125,544.80322265625,543.8553466796875,187.84498596191406,91.1927490234375,76.20661926269531,59.03491973876953,53.021942138671875,45.36259841918945,41.79165267944336,37.91468048095703,36.802696228027344,35.08884048461914,34.27392578125,33.55854797363281,33.74489212036133,33.53547668457031,33.56385040283203,18.444252014160156,32.6446533203125,18.398700714111328,33.01713562011719,18.395732879638672,87.63494873046875,483.623046875,654.0438842773438,539.7125244140625,575.8692626953125,571.21826171875,402.51904296875,201.77537536621094,188.68453979492188,155.0322723388672,136.26446533203125,113.93362426757812,100.71839904785156,88.61450958251953,79.56798553466797,71.6609878540039,66.19964599609375,61.28575134277344,57.766937255859375,54.814964294433594,21.171642303466797,35.984649658203125,17.21780776977539,34.180931091308594,16.956144332885742","814.9712524414062,394.07818603515625,149.55343627929688,70.91680908203125,40.61220932006836,24.824493408203125,16.75619888305664,12.14051628112793,9.249582290649414,7.706441402435303,6.4031877517700195,5.1685380935668945,4.258914947509766,3.777470588684082,3.395514965057373,3.032240867614746,2.905517339706421,2.9674980640411377,2.953274965286255,2.9417240619659424,1.3741803169250488,2.0742740631103516,1.3501266241073608,2.3820552825927734,1.3471773862838745,44.003570556640625,370.0027160644531,258.27203369140625,80.41838073730469,56.284393310546875,42.300506591796875,33.44759750366211,26.26656150817871,21.91619110107422,18.252490997314453,16.39019012451172,14.521780014038086,13.724017143249512,12.755087852478027,11.629862785339355,10.627128601074219,10.114803314208984,9.655805587768555,9.456825256347656,9.450143814086914,2.982750415802002,4.321638107299805,1.83399498462677,3.1847517490386963,1.6116880178451538","204.24618530273438,342.72796630859375,421.0189208984375,473.88641357421875,503.2431640625,163.02049255371094,74.4365463256836,64.06610107421875,49.78533935546875,45.31550216674805,38.95941162109375,36.62311553955078,33.655765533447266,33.02522659301758,31.69332504272461,31.241683959960938,30.653030395507812,30.777393341064453,30.58220100402832,30.62212562561035,17.070072174072266,30.57037925720215,17.048574447631836,30.635080337524414,17.048555374145508,43.63138198852539,113.62034606933594,395.7718505859375,459.2941589355469,519.5848388671875,528.917724609375,369.0714416503906,175.50881958007812,166.76834106445312,136.77978515625,119.87428283691406,99.4118423461914,86.994384765625,75.85942077636719,67.93812561035156,61.03385925292969,56.084842681884766,51.629947662353516,48.31011199951172,45.36482238769531,18.188892364501953,31.66301155090332,15.38381290435791,30.996177673339844,15.34445571899414","0.10518617928028107,0.44603070616722107,1.0613034963607788,1.6554943323135376,2.0437631607055664,2.288173198699951,2.435178279876709,2.528533935546875,2.622788190841675,2.758108615875244,2.8100969791412354,2.8848369121551514,2.9143149852752686,2.956625461578369,2.9735522270202637,2.9979407787323,3.0073230266571045,3.0207016468048096,3.0264344215393066,3.0351500511169434,0.8055916428565979,0.8108227849006653,0.4462215006351471,0.4482007920742035,0.2505887746810913,0.2523108422756195,0.21004065871238708,0.6007688045501709,1.0126851797103882,1.4107072353363037,1.665984034538269,1.861863374710083,2.001521110534668,2.111970901489258,2.209073305130005,2.3523666858673096,2.427173137664795,2.5163493156433105,2.5696120262145996,2.627441883087158,2.665710926055908,2.704249382019043,2.7323079109191895,2.759289503097534,2.7789926528930664,0.5981683731079102,0.6044566035270691,0.29304587841033936,0.29531899094581604,0.14748413860797882"
puppy,arrow,clear,different,285.64087,512.2038,27,17.027866,0.1572252,arrow,True,"1331.322509765625,699.8905029296875,591.5269775390625,536.0492553710938,512.0238647460938,506.50518798828125,445.4023132324219,144.46392822265625,120.36749267578125,93.85716247558594,78.1723403930664,62.63788986206055,53.781917572021484,45.90010070800781,40.54357147216797,37.04121017456055,35.61899948120117,34.46494674682617,34.127689361572266,33.867889404296875,14.638912200927734,32.234352111816406,14.514673233032227,32.70860290527344,14.470847129821777,80.7049560546875,444.3738098144531,512.2037963867188,403.1862487792969,434.3296813964844,431.3735046386719,281.7715759277344,109.38449096679688,95.33406066894531,76.45369720458984,67.99797058105469,58.653560638427734,53.90141296386719,48.812870025634766,45.34868621826172,42.41827392578125,40.36016082763672,38.38865661621094,36.8304443359375,35.35987854003906,16.942821502685547,31.985002517700195,16.668914794921875,33.312835693359375,17.02786636352539","1071.86865234375,392.5726623535156,238.91397094726562,142.7929229736328,82.93408966064453,51.78968811035156,38.59123992919922,32.202308654785156,28.423526763916016,24.394296646118164,20.58265495300293,16.221946716308594,13.011208534240723,9.94505500793457,7.331002712249756,5.5601420402526855,4.540572166442871,3.8087568283081055,3.513667583465576,3.3826465606689453,1.1622885465621948,1.914468765258789,1.1454370021820068,2.4732518196105957,1.1460087299346924,41.358192443847656,347.2198791503906,180.71673583984375,49.712379455566406,34.17066192626953,22.39421844482422,18.921100616455078,15.117881774902344,11.87122917175293,9.200468063354492,7.800135612487793,6.876887798309326,6.620908737182617,6.401936054229736,6.059723377227783,5.954957962036133,5.678618431091309,5.303644180297852,4.933697700500488,4.520103454589844,1.6734012365341187,2.377668857574463,1.588292121887207,3.4100239276885986,1.857946515083313","259.45379638671875,307.31787109375,352.613037109375,393.25634765625,429.08978271484375,454.71551513671875,406.8110656738281,112.26162719726562,91.9439697265625,69.4628677368164,57.58968734741211,46.41594314575195,40.77070999145508,35.95504379272461,33.21257019042969,31.481067657470703,31.078426361083984,30.656190872192383,30.61402130126953,30.485244750976562,13.47662353515625,30.319881439208984,13.36923599243164,30.2353515625,13.324838638305664,39.34676742553711,97.15392303466797,331.487060546875,353.473876953125,400.1590270996094,408.9792785644531,262.8504638671875,94.26660919189453,83.46282958984375,67.25322723388672,60.19783401489258,51.77667236328125,47.28050231933594,42.41093444824219,39.288963317871094,36.463314056396484,34.681541442871094,33.08501434326172,31.896747589111328,30.83977508544922,15.269420623779297,29.60733413696289,15.080621719360352,29.902812957763672,15.169919967651367","0.10585013031959534,0.1494143009185791,0.38833969831466675,0.7552609443664551,1.1645917892456055,1.5240086317062378,1.8015828132629395,2.000232696533203,2.1386470794677734,2.2397310733795166,2.3670523166656494,2.423797130584717,2.485401153564453,2.515287399291992,2.5457706451416016,2.5606350898742676,2.575528621673584,2.583646297454834,2.5916714668273926,2.594910144805908,0.6029886603355408,0.6045282483100891,0.25350716710090637,0.25223228335380554,0.11014998704195023,0.1101512610912323,0.3060309886932373,0.6269360780715942,0.9629624485969543,1.3098454475402832,1.521086573600769,1.6939215660095215,1.808221697807312,1.897304892539978,1.9720182418823242,2.090899705886841,2.1426243782043457,2.206547737121582,2.237950325012207,2.2744762897491455,2.293701410293579,2.315244674682617,2.3287715911865234,2.3413617610931396,2.3495776653289795,0.6303824186325073,0.6340284943580627,0.31013771891593933,0.30999836325645447,0.15722520649433136"
crisis,notice,clear,different,344.65277,652.69135,27,19.017925,0.23214342,notice,True,"1368.732421875,846.397216796875,700.130126953125,653.16455078125,636.4254150390625,521.064453125,146.9033203125,113.57441711425781,78.60244750976562,64.87650299072266,49.63024139404297,44.91205978393555,39.341346740722656,37.14125442504883,34.49085235595703,34.21780776977539,33.375335693359375,33.65899658203125,33.25506591796875,33.38885498046875,18.717153549194336,32.00212097167969,18.674236297607422,32.20033645629883,18.668371200561523,156.8722381591797,554.17626953125,652.6913452148438,563.4273071289062,570.6015625,573.0806274414062,205.2284393310547,99.22350311279297,91.9653091430664,68.65718841552734,67.47605895996094,52.362335205078125,45.091922760009766,38.25362014770508,36.504539489746094,34.36429214477539,33.77803039550781,33.461769104003906,33.89370346069336,34.207088470458984,18.782115936279297,33.451881408691406,18.848163604736328,34.275028228759766,19.017925262451172","1096.6201171875,458.5414733886719,231.37429809570312,132.65573120117188,88.12300109863281,61.755455017089844,43.53192901611328,30.37286376953125,21.19827651977539,15.178107261657715,10.353842735290527,7.70746374130249,5.836007595062256,4.446300029754639,3.513205051422119,3.0118441581726074,2.7637531757354736,2.821033000946045,2.761478900909424,2.7639541625976562,1.0133012533187866,1.53318452835083,1.0014538764953613,1.7018933296203613,0.9963088035583496,100.34808349609375,429.14178466796875,316.45880126953125,127.26129150390625,68.8948745727539,51.339271545410156,36.42292785644531,24.092077255249023,15.737707138061523,10.350851058959961,7.6893205642700195,5.7183051109313965,4.670528411865234,3.903918981552124,3.850144863128662,3.330559253692627,2.906416893005371,2.8833866119384766,3.1422998905181885,3.502032995223999,1.790332555770874,2.7524566650390625,1.857308030128479,3.401130199432373,1.9750511646270752","272.11236572265625,387.855712890625,468.75579833984375,520.5088500976562,548.3024291992188,459.30902099609375,103.37139129638672,83.20155334472656,57.4041748046875,49.698394775390625,39.276397705078125,37.20459747314453,33.505340576171875,32.69495391845703,30.977645874023438,31.205963134765625,30.611583709716797,30.837963104248047,30.493587493896484,30.624900817871094,17.7038516998291,30.468935012817383,17.67278289794922,30.498441696166992,17.672061920166016,56.52415466308594,125.03447723388672,336.2325439453125,436.166015625,501.7066955566406,521.7413330078125,168.80551147460938,75.13142395019531,76.22760009765625,58.30633544921875,59.78673553466797,46.6440315246582,40.42139434814453,34.349700927734375,32.654396057128906,31.033733367919922,30.871612548828125,30.578384399414062,30.751401901245117,30.705055236816406,16.991783142089844,30.699424743652344,16.990856170654297,30.873897552490234,17.04287338256836","0.10421471297740936,0.25197455286979675,0.684451699256897,1.291799783706665,1.835358738899231,2.222893238067627,2.4773356914520264,2.6399574279785156,2.753272771835327,2.9464735984802246,3.0099987983703613,3.1192917823791504,3.1541385650634766,3.2173776626586914,3.237408399581909,3.274221897125244,3.2858939170837402,3.3074042797088623,3.313469886779785,3.3265538215637207,0.8875054717063904,0.8954797387123108,0.5175333619117737,0.5215041637420654,0.30464306473731995,0.30738145112991333,0.24692989885807037,0.6914681196212769,1.2852526903152466,1.8338509798049927,2.1691572666168213,2.376147985458374,2.4995086193084717,2.5770599842071533,2.6596689224243164,2.7834012508392334,2.8243165016174316,2.8885762691497803,2.910038709640503,2.944650411605835,2.9560532569885254,2.975874900817871,2.9828057289123535,2.9939634799957275,2.9982223510742188,0.7738149166107178,0.7775923013687134,0.4192407429218292,0.42008599638938904,0.23214341700077057"
welcome,laundry,clear,different,351.17737,675.6178,27,20.538176,0.35932967,laundry,True,"1301.248779296875,815.0736083984375,664.5150146484375,610.5421752929688,606.9547729492188,182.82220458984375,91.10032653808594,67.78836822509766,47.05577087402344,40.766876220703125,34.64680862426758,33.856605529785156,32.02821350097656,32.26160430908203,31.491050720214844,31.702054977416992,31.28329849243164,31.417884826660156,31.175357818603516,31.261686325073242,18.038043975830078,29.934650421142578,18.03155517578125,29.99778938293457,18.02580451965332,122.35580444335938,590.247314453125,675.6177978515625,579.5894165039062,605.7257080078125,602.3385009765625,134.8982696533203,96.75792694091797,88.42986297607422,70.24961853027344,67.91947174072266,55.49843215942383,47.368282318115234,41.5631103515625,38.589744567871094,36.89338302612305,35.31448745727539,34.753231048583984,34.385536193847656,34.10258483886719,20.459228515625,33.1461296081543,20.487689971923828,33.62907791137695,20.538175582885742","1042.831298828125,455.8875732421875,211.51119995117188,97.64432525634766,58.15828323364258,40.696861267089844,28.959915161132812,18.40144920349121,10.532529830932617,6.102400779724121,3.575402021408081,2.551745891571045,2.0865495204925537,1.9715420007705688,1.8978843688964844,1.8876363039016724,1.864013910293579,1.864579200744629,1.8538084030151367,1.8583241701126099,0.431980699300766,0.6752848625183105,0.45225322246551514,0.7313582897186279,0.447515070438385,74.43708801269531,456.57025146484375,278.61126708984375,94.1335678100586,46.308929443359375,28.896236419677734,19.752025604248047,12.882863998413086,8.188346862792969,5.610042572021484,4.557831287384033,3.939326286315918,3.9425699710845947,3.9010257720947266,4.14616584777832,4.022946357727051,3.6332249641418457,3.522576332092285,3.4747276306152344,3.2720694541931152,1.6716912984848022,2.3777761459350586,1.6759941577911377,2.7584893703460693,1.712533950805664","258.41741943359375,359.1860656738281,453.0037841796875,512.8978271484375,548.7965087890625,142.12533569335938,62.14041519165039,49.38692092895508,36.52323913574219,34.66447448730469,31.071407318115234,31.304859161376953,29.94166374206543,30.290063858032227,29.59316635131836,29.81441879272461,29.41928482055664,29.55330467224121,29.321548461914062,29.403362274169922,17.606063842773438,29.25936508178711,17.579301834106445,29.26643180847168,17.578289031982422,47.9187126159668,133.67706298828125,397.00653076171875,485.45587158203125,559.4168090820312,573.4422607421875,115.14624786376953,83.87506103515625,80.24151611328125,64.63957214355469,63.36164093017578,51.559104919433594,43.42571258544922,37.66208267211914,34.443580627441406,32.87043762207031,31.681262969970703,31.230653762817383,30.910808563232422,30.830516815185547,18.78753662109375,30.768352508544922,18.811695098876953,30.870588302612305,18.825641632080078","0.11890695244073868,0.34569141268730164,0.9983351230621338,1.7590303421020508,2.2658920288085938,2.5556933879852295,2.7158963680267334,2.80614972114563,2.9091482162475586,3.0571210384368896,3.1171247959136963,3.203662633895874,3.2383503913879395,3.290972948074341,3.3117105960845947,3.344179153442383,3.356837034225464,3.3766255378723145,3.3843390941619873,3.3964061737060547,0.9520900845527649,0.9594528079032898,0.5771005153656006,0.5811807513237,0.35163119435310364,0.35431647300720215,0.32524076104164124,0.9830873012542725,1.6591074466705322,2.1850807666778564,2.4638895988464355,2.6346495151519775,2.731555461883545,2.799386739730835,2.949613332748413,3.0401811599731445,3.1310367584228516,3.185436725616455,3.2412054538726807,3.274698495864868,3.309037446975708,3.329857110977173,3.351572275161743,3.3657028675079346,3.3804190158843994,0.9421201348304749,0.9511973261833191,0.579196035861969,0.5842547416687012,0.3593296706676483"
racket,rifle,clear,different,343.75095,581.4892,27,19.365055,0.21954583,rifle,True,"1314.248779296875,769.6024780273438,648.7854614257812,596.581298828125,576.8567504882812,573.8961181640625,381.6788330078125,170.2115478515625,138.84140014648438,98.930419921875,79.03163146972656,61.9649658203125,54.25944900512695,47.4358024597168,44.60358810424805,41.280548095703125,38.73957824707031,36.03935241699219,34.81721115112305,33.75400924682617,17.671524047851562,31.483692169189453,17.618310928344727,31.61572265625,17.590333938598633,164.58978271484375,473.5926208496094,581.4891967773438,540.197998046875,548.1090087890625,544.9198608398438,400.787353515625,103.25764465332031,97.9363021850586,73.28978729248047,73.929931640625,61.72191619873047,56.90858840942383,47.61109924316406,42.64079284667969,38.374263763427734,37.206748962402344,35.477500915527344,35.27587890625,35.029483795166016,18.98061180114746,34.256656646728516,19.28786849975586,35.255062103271484,19.365055084228516","1054.541748046875,431.107177734375,254.41639709472656,151.5,90.75736999511719,61.888065338134766,48.94083023071289,41.788230895996094,34.24854278564453,24.792675018310547,17.321735382080078,11.794748306274414,8.861705780029297,7.350047588348389,6.7676310539245605,6.208776950836182,5.358108997344971,4.378729820251465,3.7014212608337402,3.090893030166626,0.7399514317512512,1.1241573095321655,0.7184874415397644,1.239256501197815,0.6985108852386475,96.3005599975586,363.96820068359375,334.3937072753906,194.18771362304688,109.04069519042969,63.556739807128906,38.65399932861328,23.45060157775879,15.501952171325684,10.595430374145508,7.915820598602295,6.046655178070068,5.501514911651611,4.9265666007995605,4.823934555053711,4.660477638244629,4.764733791351318,4.32751989364624,4.207320213317871,4.203644752502441,2.135114908218384,3.4216558933258057,2.325212001800537,4.234032154083252,2.3786847591400146","259.70709228515625,338.49530029296875,394.36907958984375,445.081298828125,486.099365234375,512.008056640625,332.7380065917969,128.42330932617188,104.59284973144531,74.13774108886719,61.70989990234375,50.17021942138672,45.397743225097656,40.08575439453125,37.83595657348633,35.07176971435547,33.3814697265625,31.66062355041504,31.11578941345215,30.663114547729492,16.93157196044922,30.359535217285156,16.899824142456055,30.376466751098633,16.891822814941406,68.28923034667969,109.6244125366211,247.09547424316406,346.01025390625,439.06829833984375,481.36309814453125,362.13336181640625,79.80704498291016,82.4343490600586,62.69435501098633,66.01411437988281,55.675262451171875,51.407073974609375,42.684532165527344,37.816856384277344,33.71378707885742,32.4420166015625,31.149982452392578,31.068557739257812,30.82583999633789,16.845497131347656,30.834999084472656,16.962656021118164,31.02103042602539,16.986370086669922","0.10101146996021271,0.15337464213371277,0.4079519510269165,0.8125890493392944,1.2642686367034912,1.6611117124557495,1.9643182754516602,2.181217908859253,2.3344578742980957,2.4572367668151855,2.63820219039917,2.716632127761841,2.822746753692627,2.869349956512451,2.9288859367370605,2.9559261798858643,2.990027904510498,3.0060997009277344,3.025935649871826,3.036017656326294,0.8147348761558533,0.8200175166130066,0.454130619764328,0.4568595290184021,0.25557729601860046,0.704632580280304,0.5674265027046204,0.5280853509902954,0.921392560005188,1.5244157314300537,1.9593788385391235,2.2455806732177734,2.4134886264801025,2.520051956176758,2.59169602394104,2.740870475769043,2.776728630065918,2.8522965908050537,2.869029998779297,2.910008192062378,2.9193484783172607,2.9412455558776855,2.946298360824585,2.959197521209717,2.962362766265869,0.748026430606842,0.7511004209518433,0.4001896381378174,0.40065667033195496,0.21954582631587982"
