prime,target,clarity,condition,n400_mean,n400_peak,n400_peak_iter,n400_final,max_activation,winner_word,target_correct,trace_lexsem_err,trace_lex_err,trace_sem_err,trace_max_activation
candy,candy,noisy,same,746.64166,1084.5698,27,74.65942,0.26325524,forward,False,"1015.8733520507812,736.352783203125,639.7399291992188,582.6676025390625,567.5872192382812,560.6769409179688,311.1429748535156,147.83616638183594,122.10173034667969,95.05546569824219,81.308837890625,67.72772216796875,59.49666976928711,52.38195037841797,48.862937927246094,45.16761779785156,43.25415802001953,41.683406829833984,40.764686584472656,39.63125228881836,20.026329040527344,37.467254638671875,19.721755981445312,38.98451614379883,19.853618621826172,261.95391845703125,677.953369140625,1084.56982421875,940.7594604492188,948.542236328125,960.6153564453125,972.6356201171875,652.02734375,499.421875,444.8948974609375,284.99591064453125,269.92108154296875,238.6886749267578,225.4607391357422,205.13523864746094,194.82821655273438,182.3842315673828,176.02516174316406,168.55174255371094,163.97315979003906,80.82122802734375,140.0577850341797,76.25878143310547,134.63246154785156,74.65941619873047","814.5046997070312,455.07049560546875,259.39019775390625,138.87423706054688,83.35311889648438,55.09280014038086,39.96935272216797,29.913110733032227,22.404632568359375,17.316715240478516,14.039998054504395,11.794940948486328,9.990509033203125,8.843095779418945,8.361682891845703,7.74383020401001,7.5500383377075195,7.432375431060791,7.484649181365967,7.383577823638916,3.8937501907348633,5.8982391357421875,3.5624635219573975,7.094169616699219,3.6548585891723633,130.9479217529297,510.1491394042969,601.43798828125,272.2572021484375,169.93898010253906,125.4612808227539,98.85877227783203,82.08827209472656,71.295166015625,61.19163131713867,53.6662483215332,47.42574691772461,41.361297607421875,37.18706130981445,32.52635192871094,29.236263275146484,26.217634201049805,24.252777099609375,22.500871658325195,21.26167869567871,7.763764381408691,13.722114562988281,6.7538628578186035,11.201814651489258,5.790371894836426","201.36866760253906,281.2822570800781,380.3497314453125,443.79339599609375,484.2341003417969,505.58416748046875,271.1736145019531,117.92304992675781,99.69709777832031,77.7387466430664,67.26883697509766,55.93278503417969,49.506160736083984,43.538856506347656,40.50125503540039,37.42378616333008,35.70412063598633,34.25102996826172,33.28003692626953,32.24767303466797,16.132579803466797,31.56901741027832,16.159292221069336,31.89034652709961,16.198760986328125,131.00599670410156,167.8042449951172,483.13189697265625,668.5022583007812,778.603271484375,835.154052734375,873.77685546875,569.9390869140625,428.126708984375,383.7032775878906,231.32965087890625,222.49534606933594,197.32737731933594,188.273681640625,172.60888671875,165.59194946289062,156.16659545898438,151.7723846435547,146.05087280273438,142.71148681640625,73.05746459960938,126.3356704711914,69.50492095947266,123.43064880371094,68.8690414428711","0.07367366552352905,0.18642371892929077,0.4967406094074249,0.9564760327339172,1.4064017534255981,1.7552804946899414,2.01206111907959,2.1952106952667236,2.3288230895996094,2.440601348876953,2.5851755142211914,2.6487653255462646,2.7237305641174316,2.7589809894561768,2.7989325523376465,2.8192062377929688,2.8426477909088135,2.8542370796203613,2.8672361373901367,2.874208927154541,0.6592907309532166,0.6648502945899963,0.32504501938819885,0.3261822462081909,0.1669124960899353,1.397361159324646,1.2834692001342773,1.3814252614974976,1.3719594478607178,1.4649747610092163,1.4810717105865479,1.5367810726165771,1.5479180812835693,1.5776386260986328,1.5836225748062134,1.599567174911499,1.677047610282898,1.7390260696411133,1.8192635774612427,1.8646715879440308,1.9220095872879028,1.955834984779358,1.9967478513717651,2.021352767944336,2.0496017932891846,0.6072267889976501,0.6224598288536072,0.3998192846775055,0.4098493456840515,0.26325523853302"
orchid,medicine,clear,different,377.6618,697.6632,27,20.164745,0.42200467,medicine,True,"1053.388671875,732.8408813476562,616.2803955078125,568.172607421875,568.8641967773438,550.5628051757812,120.46154022216797,95.72561645507812,68.31491088867188,57.813262939453125,47.79008865356445,43.64046096801758,39.13264083862305,37.72205352783203,35.97132110595703,35.14695358276367,34.611289978027344,34.5339241027832,34.26612091064453,34.307579040527344,17.73605728149414,33.459903717041016,17.84600067138672,34.33654022216797,17.9084529876709,128.14181518554688,448.18145751953125,697.6632080078125,641.1787109375,646.8302612304688,655.1974487304688,244.5832977294922,136.5885009765625,122.93533325195312,97.3202133178711,86.13951873779297,68.6851806640625,59.404541015625,50.94462966918945,47.64250183105469,43.353118896484375,41.621971130371094,39.548683166503906,38.41485595703125,36.422996520996094,20.62940216064453,31.834856033325195,20.15228843688965,31.949968338012695,20.164745330810547","846.7828979492188,448.38372802734375,213.8328399658203,104.68340301513672,67.54930877685547,46.37318420410156,32.90351867675781,22.885990142822266,15.503229141235352,11.084026336669922,8.272944450378418,6.539951801300049,5.353023529052734,4.679566383361816,4.199530601501465,3.870366334915161,3.7520968914031982,3.7041101455688477,3.610344409942627,3.6445021629333496,1.7924383878707886,2.82334566116333,1.8712095022201538,3.5455167293548584,1.9113749265670776,63.09318923950195,336.6421813964844,370.8310852050781,166.28097534179688,82.99908447265625,55.01607131958008,39.449432373046875,26.77277183532715,19.343782424926758,14.027491569519043,11.503870964050293,9.30378246307373,8.25756549835205,7.424914360046387,7.035827159881592,6.289512634277344,5.856804847717285,5.533882141113281,5.234622001647949,4.5793375968933105,1.2402105331420898,1.3388465642929077,0.8993672132492065,1.4238898754119873,0.907707691192627","206.60581970214844,284.4571533203125,402.44757080078125,463.48919677734375,501.31488037109375,504.18963623046875,87.55802154541016,72.83963012695312,52.81167984008789,46.7292366027832,39.51714324951172,37.10050964355469,33.77961730957031,33.04248809814453,31.771791458129883,31.276586532592773,30.85919189453125,30.829814910888672,30.655776977539062,30.66307830810547,15.943618774414062,30.63655662536621,15.974790573120117,30.791025161743164,15.997077941894531,65.04862976074219,111.53927612304688,326.8321228027344,474.89776611328125,563.8311767578125,600.181396484375,205.1338653564453,109.81573486328125,103.591552734375,83.292724609375,74.63565063476562,59.38140106201172,51.146976470947266,43.51971435546875,40.60667419433594,37.06360626220703,35.765167236328125,34.014801025390625,33.180233001708984,31.843660354614258,19.389192581176758,30.496009826660156,19.25292205810547,30.526079177856445,19.257038116455078","0.07367366552352905,0.2981526851654053,0.7558413743972778,1.3389625549316406,1.8169691562652588,2.1317224502563477,2.3358590602874756,2.4629464149475098,2.552717447280884,2.7038745880126953,2.7501697540283203,2.823697328567505,2.8482260704040527,2.8845725059509277,2.897463798522949,2.915369987487793,2.9233810901641846,2.9338929653167725,2.939666509628296,2.945869207382202,0.7187234163284302,0.7223593592643738,0.3621567189693451,0.36228710412979126,0.18799439072608948,0.5450983643531799,0.41075441241264343,0.6456989645957947,1.296479344367981,1.9363192319869995,2.349062919616699,2.605555772781372,2.760392665863037,2.8648011684417725,2.9822607040405273,3.1657583713531494,3.2443206310272217,3.363046884536743,3.414093017578125,3.4914608001708984,3.5255565643310547,3.575678586959839,3.5978353023529053,3.630298376083374,3.6451284885406494,1.029554843902588,1.0381300449371338,0.658305823802948,0.6636589169502258,0.42200466990470886"
horror,horror,noisy,same,681.3871,976.286,27,74.08341,0.23869917,midnight,False,"897.0592041015625,659.01611328125,572.3458251953125,522.2139892578125,514.9927978515625,511.05450439453125,158.93055725097656,92.75524139404297,71.59712219238281,52.89415740966797,45.99552536010742,39.282833099365234,36.6927375793457,34.109256744384766,33.70301818847656,32.92524719238281,33.132347106933594,32.98655319213867,33.19803237915039,33.275840759277344,20.72551155090332,32.552738189697266,20.72049903869629,32.856292724609375,20.733739852905273,215.48036193847656,674.5064697265625,976.2860107421875,857.699462890625,879.6435546875,898.1146240234375,925.8781127929688,704.0118408203125,417.0242004394531,265.10113525390625,215.60545349121094,198.44674682617188,178.77633666992188,167.1514434814453,156.9806671142578,151.3306884765625,146.3876190185547,143.03543090820312,140.01785278320312,137.99270629882812,75.2291030883789,127.78184509277344,74.1236572265625,127.81997680664062,74.08341217041016","718.8081665039062,394.1344299316406,221.8123779296875,121.01470947265625,74.98931884765625,50.29315948486328,35.98786926269531,26.831579208374023,18.119125366210938,11.891870498657227,8.016639709472656,5.295228004455566,3.739673137664795,2.741590976715088,2.2792420387268066,2.1000008583068848,2.162160873413086,2.3037924766540527,2.4179532527923584,2.6193904876708984,1.3801029920578003,1.9222757816314697,1.3728572130203247,2.160144090652466,1.3805691003799438,118.42269134521484,510.5537109375,545.4970703125,259.7930603027344,152.81251525878906,100.69473266601562,72.33367919921875,55.360618591308594,45.100738525390625,37.73004150390625,32.63664245605469,28.471710205078125,24.59345245361328,21.332717895507812,18.896650314331055,17.173377990722656,15.838663101196289,14.885978698730469,13.982597351074219,13.299137115478516,4.278269290924072,5.886075973510742,3.6737425327301025,5.961383819580078,3.6314284801483154","178.2510223388672,264.88165283203125,350.533447265625,401.19927978515625,440.00347900390625,460.7613525390625,122.94268798828125,65.92366027832031,53.47799301147461,41.002288818359375,37.978885650634766,33.987606048583984,32.95306396484375,31.367666244506836,31.423776626586914,30.825246810913086,30.97018814086914,30.682762145996094,30.780080795288086,30.656448364257812,19.345409393310547,30.630462646484375,19.347640991210938,30.696147918701172,19.35317039489746,97.05767059326172,163.95274353027344,430.7889404296875,597.9063720703125,726.8310546875,797.419921875,853.54443359375,648.6512451171875,371.9234619140625,227.37109375,182.96881103515625,169.97503662109375,154.18287658691406,145.8187255859375,138.08401489257812,134.15731811523438,130.5489501953125,128.14944458007812,126.03526306152344,124.69357299804688,70.95083618164062,121.89576721191406,70.44991302490234,121.85859680175781,70.45198059082031","0.07921924442052841,0.20789602398872375,0.5508986711502075,1.0667798519134521,1.5485023260116577,1.8860312700271606,2.1040401458740234,2.236549139022827,2.3223538398742676,2.4350383281707764,2.5663156509399414,2.634737491607666,2.715587615966797,2.7575900554656982,2.808054208755493,2.8347017765045166,2.866913318634033,2.8834543228149414,2.9035937786102295,2.914796829223633,0.9314397573471069,0.9396947622299194,0.5930771231651306,0.5980739593505859,0.3802652359008789,1.8746355772018433,1.676640272140503,1.8268955945968628,1.7175331115722656,1.8224931955337524,1.7597600221633911,1.8166762590408325,1.769114375114441,1.7962732315063477,1.7581322193145752,1.767377495765686,1.847084641456604,1.9065576791763306,1.97330641746521,2.011704921722412,2.054952383041382,2.080815553665161,2.108807325363159,2.1258344650268555,2.1437394618988037,0.604448676109314,0.6147288680076599,0.37871742248535156,0.38516780734062195,0.23869916796684265"
guitar,flashlight,noisy,different,1096.491,1553.6824,27,73.75586,0.22842906,protest,False,"720.2819213867188,713.421142578125,564.94580078125,533.0413208007812,539.6693725585938,257.70501708984375,94.9839096069336,82.62582397460938,62.01020812988281,56.02617263793945,47.4902458190918,44.412498474121094,39.342430114746094,37.738037109375,35.7862663269043,34.78925323486328,33.78265380859375,33.85520935058594,33.584327697753906,33.62794876098633,18.425180435180664,32.66461181640625,18.381689071655273,33.03985595703125,18.379796981811523,272.85736083984375,1082.895751953125,1553.682373046875,1454.434326171875,1448.423583984375,1485.618896484375,1289.11767578125,915.0748901367188,725.2684936523438,607.616455078125,402.77880859375,352.36102294921875,311.5709228515625,282.13519287109375,257.2227783203125,234.74293518066406,212.65640258789062,194.386962890625,180.9954071044922,170.47984313964844,81.61002349853516,132.3319854736328,74.26675415039062,128.33279418945312,73.755859375","576.1054077148438,428.8582458496094,159.20323181152344,66.86658477783203,38.600162506103516,22.94700813293457,15.857918739318848,12.314624786376953,9.373214721679688,7.9079694747924805,6.718783378601074,5.93664026260376,4.89605188369751,4.233213901519775,3.7570600509643555,3.240257501602173,3.039039134979248,3.0300650596618652,2.9949917793273926,2.9754130840301514,1.369592547416687,2.0721359252929688,1.3473457098007202,2.3816187381744385,1.3450595140457153,186.26182556152344,820.8600463867188,872.3858642578125,443.268310546875,261.2633361816406,188.88528442382812,146.19342041015625,117.49647521972656,97.48124694824219,81.17857360839844,67.04622650146484,55.29043197631836,45.53478240966797,38.112483978271484,32.86017990112305,29.37933921813965,27.012001037597656,24.983333587646484,23.692005157470703,22.164735794067383,6.172796726226807,8.006915092468262,3.647922992706299,5.846155166625977,3.3172876834869385","144.17649841308594,284.5628967285156,405.7425537109375,466.17474365234375,501.0692138671875,234.7580108642578,79.12599182128906,70.31119537353516,52.636993408203125,48.118202209472656,40.771461486816406,38.47585678100586,34.44637680053711,33.50482177734375,32.029205322265625,31.548995971679688,30.743614196777344,30.825145721435547,30.589336395263672,30.652536392211914,17.055587768554688,30.592477798461914,17.034343719482422,30.65823745727539,17.03473663330078,86.59553527832031,262.0357666015625,681.2964477539062,1011.166015625,1187.1602783203125,1296.733642578125,1142.92431640625,797.5784301757812,627.7872314453125,526.4378662109375,335.7325744628906,297.0705871582031,266.0361328125,244.02272033691406,224.36260986328125,205.3636016845703,185.6444091796875,169.40362548828125,157.30340576171875,148.3151092529297,75.43722534179688,124.3250732421875,70.61882781982422,122.48663330078125,70.43856811523438","0.07367366552352905,0.42328935861587524,1.0051778554916382,1.6002511978149414,2.0024478435516357,2.2530789375305176,2.4086873531341553,2.506988048553467,2.5909059047698975,2.7433557510375977,2.7911860942840576,2.8759546279907227,2.903388738632202,2.9510607719421387,2.967059373855591,2.9947800636291504,3.003782033920288,3.018836498260498,3.024141788482666,3.0337910652160645,0.8043903112411499,0.8101527690887451,0.4454808533191681,0.44778674840927124,0.2501545548439026,0.25206297636032104,0.6644213795661926,0.635919988155365,1.1247053146362305,1.4855260848999023,1.694321632385254,1.816380262374878,1.8924752473831177,1.9423034191131592,1.991284966468811,2.084977865219116,2.118412494659424,2.1618549823760986,2.174140453338623,2.2061445713043213,2.252633810043335,2.280604362487793,2.3108460903167725,2.3295810222625732,2.349132776260376,0.6171497106552124,0.6273232102394104,0.3741391599178314,0.3805755078792572,0.22842906415462494"
puppy,arrow,clear,different,276.8238,499.808,27,17.093863,0.15757835,arrow,True,"940.8392333984375,652.5084228515625,575.6654663085938,512.8084716796875,502.9867248535156,502.04229736328125,328.3570556640625,113.48066711425781,94.29825592041016,72.90962982177734,61.10499572753906,48.77754592895508,41.72372817993164,36.8779182434082,35.122005462646484,34.119747161865234,34.087303161621094,33.69593811035156,33.765750885009766,33.692466735839844,14.656599998474121,32.21567153930664,14.530293464660645,32.70664978027344,14.496803283691406,66.4635009765625,439.3517150878906,499.8080139160156,397.4328308105469,432.7889709472656,431.2537841796875,236.84048461914062,102.44798278808594,90.09683990478516,72.99449920654297,65.22325134277344,55.98603820800781,51.21989822387695,46.42189025878906,43.79109573364258,41.5107307434082,39.867801666259766,38.25075912475586,36.78418731689453,35.37275314331055,17.014362335205078,32.00943374633789,16.73554229736328,33.345367431640625,17.093862533569336","757.5200805664062,414.23309326171875,247.52603149414062,129.09564208984375,72.2011489868164,44.88871383666992,34.45378494262695,28.812776565551758,24.519287109375,20.18609046936035,15.98503589630127,11.655550956726074,8.008979797363281,5.446220874786377,4.02424955368042,3.431692600250244,3.3451061248779297,3.2243504524230957,3.2432923316955566,3.2513084411621094,1.163678526878357,1.924621343612671,1.1500654220581055,2.489168882369995,1.1566221714019775,29.978927612304688,343.27618408203125,162.70474243164062,40.787818908691406,28.77065658569336,19.614381790161133,17.188873291015625,13.431822776794434,10.664591789245605,8.393298149108887,7.2353057861328125,6.14509391784668,5.635002136230469,5.2355427742004395,5.146232604980469,5.255537509918213,5.2404937744140625,5.1248087882995605,4.853926658630371,4.503939628601074,1.722461462020874,2.4066381454467773,1.62871515750885,3.4529027938842773,1.895121455192566","183.3191375732422,238.27529907226562,328.1394348144531,383.7128601074219,430.78558349609375,457.1535949707031,293.90325927734375,84.66789245605469,69.77896881103516,52.72353744506836,45.11996078491211,37.12199401855469,33.71474838256836,31.43169593811035,31.09775733947754,30.688053131103516,30.74219512939453,30.471586227416992,30.522459030151367,30.4411563873291,13.492921829223633,30.29104995727539,13.380228042602539,30.217479705810547,13.340181350708008,36.48457336425781,96.0755386352539,337.103271484375,356.64501953125,404.018310546875,411.639404296875,219.651611328125,89.01615905761719,79.4322509765625,64.60120391845703,57.98794937133789,49.8409423828125,45.584896087646484,41.18634796142578,38.64486312866211,36.255191802978516,34.6273078918457,33.12594985961914,31.930259704589844,30.868812561035156,15.291900634765625,29.602794647216797,15.106826782226562,29.892465591430664,15.19874095916748","0.07921924442052841,0.16620315611362457,0.4508240818977356,0.9001973271369934,1.3670141696929932,1.7254093885421753,1.9765526056289673,2.139665365219116,2.246392011642456,2.323896646499634,2.4335038661956787,2.473825693130493,2.52353572845459,2.5432169437408447,2.567110776901245,2.5761868953704834,2.5868210792541504,2.5912559032440186,2.5966131687164307,2.5982298851013184,0.604923665523529,0.6059225797653198,0.2545062005519867,0.25305482745170593,0.11065620929002762,0.1105707511305809,0.33727559447288513,0.6916792988777161,1.0322996377944946,1.376029372215271,1.5729234218597412,1.7344549894332886,1.838268756866455,1.9202510118484497,1.9928556680679321,2.1063926219940186,2.154841184616089,2.2158520221710205,2.245227575302124,2.280120372772217,2.298384189605713,2.318756580352783,2.3314530849456787,2.343090057373047,2.3508834838867188,0.6311512589454651,0.6346775889396667,0.3106474280357361,0.31039321422576904,0.15757834911346436"
crisis,notice,clear,different,365.59427,667.6576,27,18.91317,0.23090863,notice,True,"944.7034912109375,783.9490966796875,705.634033203125,634.801513671875,628.4727172851562,618.6036376953125,153.5312957763672,109.91792297363281,79.57315063476562,63.152862548828125,49.58403015136719,42.635108947753906,37.334537506103516,35.50020980834961,33.97063446044922,33.71393585205078,33.29172897338867,33.44804382324219,33.34363555908203,33.3748664855957,18.741432189941406,31.954696655273438,18.6995792388916,32.154117584228516,18.694068908691406,120.44412231445312,555.1555786132812,667.6575927734375,567.2353515625,571.6123046875,578.1121826171875,311.42205810546875,128.63658142089844,113.20121765136719,83.88601684570312,79.02371978759766,60.903987884521484,52.33148193359375,43.67204666137695,39.55064392089844,36.414329528808594,34.75148010253906,33.92877960205078,34.02033996582031,34.2303466796875,18.74566650390625,33.41718292236328,18.780635833740234,34.198299407958984,18.913169860839844","757.1417236328125,489.7060546875,269.27655029296875,135.86541748046875,88.0474853515625,60.50809097290039,43.93479537963867,31.484561920166016,22.710128784179688,16.246498107910156,11.243345260620117,7.623826026916504,5.094941139221191,3.687695026397705,2.954219102859497,2.6927316188812256,2.616773843765259,2.704308032989502,2.7761526107788086,2.7864840030670166,1.013067603111267,1.5289125442504883,1.0021488666534424,1.6986780166625977,0.9972948431968689,71.54317474365234,429.41192626953125,334.87225341796875,136.47525024414062,76.6215591430664,58.27981948852539,45.91036605834961,32.872718811035156,22.98987579345703,15.646782875061035,11.163365364074707,8.198594093322754,6.888338565826416,5.938998222351074,5.266973495483398,4.634605884552002,3.6464433670043945,3.217684745788574,3.2300915718078613,3.4971508979797363,1.776378870010376,2.7049827575683594,1.8207820653915405,3.3243417739868164,1.9124670028686523","187.56173706054688,294.2430419921875,436.35748291015625,498.9360656738281,540.4252319335938,558.0955200195312,109.59649658203125,78.43336486816406,56.8630256652832,46.90636444091797,38.34068298339844,35.01128387451172,32.23959732055664,31.81251335144043,31.016414642333984,31.02120590209961,30.67495346069336,30.74373435974121,30.56748390197754,30.588382720947266,17.728364944458008,30.425783157348633,17.697429656982422,30.4554386138916,17.696773529052734,48.90095138549805,125.74363708496094,332.78533935546875,430.76007080078125,494.9907531738281,519.8323364257812,265.5116882324219,95.76386260986328,90.21134185791016,68.2392349243164,67.8603515625,52.70539474487305,45.44314193725586,37.73304748535156,34.28367233276367,31.77972412109375,31.10503578186035,30.71109390258789,30.79024887084961,30.73319435119629,16.969287872314453,30.712202072143555,16.959854125976562,30.87395668029785,17.000703811645508","0.06928857415914536,0.24009975790977478,0.6537933349609375,1.2703015804290771,1.8434487581253052,2.237140655517578,2.495556116104126,2.654658555984497,2.7602663040161133,2.923931837081909,3.014340877532959,3.1069118976593018,3.156834125518799,3.2105164527893066,3.2390859127044678,3.27040958404541,3.2865779399871826,3.304877281188965,3.313946485519409,3.324716091156006,0.8876556754112244,0.8943396806716919,0.5175743103027344,0.5208054780960083,0.304659366607666,0.3069651424884796,0.21146142482757568,0.5710180401802063,1.0838611125946045,1.6173689365386963,1.9865000247955322,2.234302520751953,2.3940646648406982,2.4981863498687744,2.585784912109375,2.734335422515869,2.7824513912200928,2.8602426052093506,2.8868768215179443,2.9284472465515137,2.943643093109131,2.965538501739502,2.975424289703369,2.988149404525757,2.99395489692688,0.7704956531524658,0.7749775052070618,0.4172106087207794,0.4183741807937622,0.23090863227844238"
welcome,laundry,clear,different,357.3897,698.0271,27,20.56481,0.35796198,laundry,True,"910.5983276367188,761.4224853515625,684.4893798828125,608.85107421875,610.9608154296875,557.6353759765625,139.84063720703125,112.5528793334961,77.55016326904297,63.44245147705078,46.222991943359375,40.80613708496094,34.87576675415039,33.87950897216797,32.00170135498047,32.20215606689453,31.462114334106445,31.713706970214844,31.32771873474121,31.49506950378418,17.985328674316406,29.995656967163086,17.972318649291992,30.04694366455078,17.962703704833984,94.29059600830078,538.040771484375,698.027099609375,590.3461303710938,607.3444213867188,606.2777099609375,172.45074462890625,107.8640365600586,101.96809387207031,77.3966064453125,74.1817398071289,58.58277893066406,50.45707702636719,43.29167175292969,40.45918273925781,37.825523376464844,36.901336669921875,36.302757263183594,35.633480072021484,34.75973129272461,20.56146812438965,33.11001205444336,20.513063430786133,33.597713470458984,20.564809799194336","730.0003662109375,488.29718017578125,259.63330078125,117.177978515625,70.36180114746094,49.585777282714844,40.74858093261719,31.976781845092773,23.761926651000977,17.16279411315918,10.761934280395508,6.872634410858154,4.215666770935059,2.9722466468811035,2.3262271881103516,2.1197726726531982,2.018026351928711,2.004127025604248,1.9826748371124268,1.9879481792449951,0.4246189296245575,0.6659946441650391,0.4400043487548828,0.7124753594398499,0.4322056174278259,52.017417907714844,415.4142761230469,327.06036376953125,113.98368072509766,54.45024871826172,34.91865158081055,23.949623107910156,15.725808143615723,10.680164337158203,7.219538688659668,5.646967887878418,4.493399620056152,4.2565388679504395,4.054330825805664,4.257692337036133,3.993490219116211,3.9435901641845703,4.119440078735352,4.027480125427246,3.761112689971924,1.7389081716537476,2.375389337539673,1.6800850629806519,2.7597248554229736,1.7175498008728027","180.59796142578125,273.1252746582031,424.8560791015625,491.673095703125,540.5989990234375,508.0495910644531,99.09204864501953,80.57609558105469,53.788238525390625,46.27965545654297,35.4610595703125,33.933502197265625,30.66010093688965,30.907262802124023,29.675474166870117,30.08238410949707,29.444087982177734,29.709579467773438,29.345043182373047,29.507122039794922,17.56070899963379,29.329662322998047,17.53231430053711,29.334468841552734,17.530498504638672,42.27317810058594,122.62652587890625,370.9667053222656,476.3624267578125,552.8941650390625,571.3590698242188,148.50112915039062,92.13822937011719,91.28793334960938,70.17707061767578,68.53477478027344,54.089378356933594,46.200538635253906,39.23733901977539,36.20148849487305,33.83203125,32.95774459838867,32.183319091796875,31.605998992919922,30.998619079589844,18.822559356689453,30.734622955322266,18.832979202270508,30.837989807128906,18.847259521484375","0.06928858906030655,0.2540024220943451,0.7003132104873657,1.3463679552078247,1.9183766841888428,2.29302716255188,2.533308506011963,2.677502155303955,2.776716947555542,2.978078603744507,3.037928819656372,3.1578969955444336,3.193171501159668,3.265268087387085,3.2859621047973633,3.3293545246124268,3.3415536880493164,3.367680311203003,3.374974012374878,3.3908538818359375,0.9464812278747559,0.9561624526977539,0.573665976524353,0.5791559815406799,0.34952056407928467,0.35306206345558167,0.22540223598480225,0.8322832584381104,1.4959542751312256,2.0459513664245605,2.3613476753234863,2.556044816970825,2.672391176223755,2.7515079975128174,2.877319097518921,3.0070977210998535,3.0842015743255615,3.1635541915893555,3.2113163471221924,3.2604458332061768,3.2900757789611816,3.3205597400665283,3.339327812194824,3.359391689300537,3.372222661972046,0.9388123154640198,0.9467105269432068,0.5770225524902344,0.5814043283462524,0.3579619824886322"
racket,rifle,clear,different,350.75003,578.62915,27,19.357822,0.21926785,rifle,True,"936.04052734375,716.481201171875,641.4063720703125,577.3467407226562,570.3522338867188,570.0814819335938,380.840087890625,157.7402801513672,122.46622467041016,86.49413299560547,71.80091094970703,57.4771728515625,52.033782958984375,46.44886779785156,43.42917251586914,38.48552703857422,35.998046875,34.21149826049805,33.752437591552734,33.11619186401367,17.665586471557617,31.46219253540039,17.634126663208008,31.59193992614746,17.605525970458984,131.4454803466797,459.5188293457031,578.629150390625,536.281494140625,540.7562866210938,543.8180541992188,484.8905029296875,108.21253967285156,102.19302368164062,76.54277038574219,76.65764617919922,63.96556091308594,59.606170654296875,49.34237289428711,43.460693359375,38.66377639770508,37.34023666381836,35.65764617919922,35.281944274902344,35.03303527832031,18.961620330810547,34.23917007446289,19.280866622924805,35.25958251953125,19.35782241821289","751.1810302734375,450.71929931640625,267.14178466796875,139.46873474121094,83.23279571533203,57.385887145996094,47.83940505981445,41.138736724853516,30.10175132751465,20.948034286499023,14.415260314941406,10.510383605957031,8.900589942932129,8.001886367797852,7.259272575378418,5.623827934265137,4.4012131690979,3.394580125808716,2.9207804203033447,2.587308883666992,0.7243021130561829,1.125247597694397,0.7196497321128845,1.2390772104263306,0.699496328830719,69.71381378173828,352.5599670410156,340.6734619140625,201.09413146972656,114.6939697265625,68.52961730957031,40.27991485595703,24.642276763916016,16.551584243774414,11.508800506591797,9.245763778686523,7.356338977813721,6.407119274139404,5.460478782653809,4.912141799926758,4.605571269989014,4.680251121520996,4.361408233642578,4.201955318450928,4.1975297927856445,2.125991106033325,3.399428606033325,2.323920488357544,4.230457305908203,2.3769991397857666","184.85952758789062,265.7619323730469,374.2646179199219,437.8780212402344,487.1194152832031,512.6956176757812,333.00067138671875,116.6015396118164,92.36447143554688,65.54609680175781,57.385650634765625,46.96678924560547,43.13319396972656,38.44697952270508,36.169898986816406,32.861698150634766,31.596832275390625,30.816919326782227,30.83165740966797,30.52888298034668,16.9412841796875,30.336944580078125,16.91447639465332,30.352863311767578,16.906028747558594,61.731666564941406,106.95885467529297,237.9556884765625,335.1873779296875,426.06231689453125,475.2884521484375,444.610595703125,83.57026672363281,85.64144134521484,65.03396606445312,67.41188049316406,56.609222412109375,53.19905090332031,43.881893157958984,38.54854965209961,34.058204650878906,32.65998458862305,31.29623794555664,31.07999038696289,30.83550453186035,16.835628509521484,30.839740753173828,16.956945419311523,31.029123306274414,16.980823516845703","0.07367366552352905,0.16062626242637634,0.4313124120235443,0.8715870380401611,1.3525058031082153,1.7471851110458374,2.0397157669067383,2.2418923377990723,2.3823275566101074,2.493696928024292,2.6726574897766113,2.7434298992156982,2.845118522644043,2.8855643272399902,2.9423792362213135,2.965820074081421,2.9982709884643555,3.0126171112060547,3.031907796859741,3.040681838989258,0.8172298669815063,0.8219059705734253,0.45560207962989807,0.45799049735069275,0.25642338395118713,0.7052868008613586,0.5736209154129028,0.5403856039047241,0.8510269522666931,1.4448528289794922,1.8984992504119873,2.2031819820404053,2.38708758354187,2.5028324127197266,2.578223466873169,2.7312376499176025,2.7688958644866943,2.846416473388672,2.8648035526275635,2.9065191745758057,2.917107343673706,2.939532518386841,2.9451985359191895,2.958381414413452,2.9618418216705322,0.7473334670066833,0.750653088092804,0.39972439408302307,0.40031617879867554,0.2192678451538086"
