clear_accuracy,noisy_accuracy,same_clear_n400_mean,same_clear_n400_peak,same_noisy_n400_mean,same_noisy_n400_peak,different_clear_n400_mean,different_clear_n400_peak,different_noisy_n400_mean,different_noisy_n400_peak,same_clear_accuracy,same_noisy_accuracy,different_clear_accuracy,different_noisy_accuracy,clear_priming_effect,noisy_priming_effect,compensatory_ratio,clear_priming_accuracy_benefit,noisy_priming_accuracy_benefit,noise_level,target_contribution_pct,results_directory
98.62542955326461,37.282229965156795,38.913395,129.78416,641.0117,970.07794,372.07986,638.83484,966.4932,1426.6577,98.9795918367347,47.44897959183674,98.44559585492227,32.01058201058201,333.16647,325.4815,0.97693354,0.5339959818124242,15.438397581254726,2,33.333333333333336,C:\Users\Muhammad\OneDrive\Desktop\comp_ling_project\Final_Predictive_Coding_Model_Aligned\noise_comparison\N_2
98.62542955326461,30.48780487804878,38.913395,129.78416,791.32465,1096.4567,372.07986,638.83484,1072.6897,1467.044,98.9795918367347,43.36734693877551,98.44559585492227,23.809523809523807,333.16647,281.36505,0.8445179,0.5339959818124242,19.557823129251705,3,25.0,C:\Users\Muhammad\OneDrive\Desktop\comp_ling_project\Final_Predictive_Coding_Model_Aligned\noise_comparison\N_3
98.62542955326461,33.27526132404181,38.913395,129.78416,1342.5925,1441.8625,372.07986,638.83484,1377.7185,1478.9904,98.9795918367347,96.93877551020408,98.44559585492227,0.26455026455026454,333.16647,35.125977,0.10543071,0.5339959818124242,96.67422524565382,40,2.4390243902439024,C:\Users\Muhammad\OneDrive\Desktop\comp_ling_project\Final_Predictive_Coding_Model_Aligned\noise_comparison\N_40
